createdAt;orderId;fulfillmentId;type;channel;location;sku;treatmentQuantity;acquisitionType;stockType;reason;treatmentType;totalOrPartial;registeredAt;situation
2026-01-13T03:15:25.000Z;1602912167031;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502TS005313-A3668PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T14:21:54.000Z;processed
2026-01-13T03:15:25.000Z;1602912167031;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502TS005359-A3831PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T14:21:54.000Z;processed
2026-01-12T16:32:23.000Z;1602812166454;01;PICKUP;lancaperfume;LP RECIFE RECIFE;526BK001326-A3169G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T14:35:16.000Z;processed
2026-01-12T16:32:23.000Z;1602812166454;01;PICKUP;lancaperfume;LP RECIFE RECIFE;526BK001326-A3169P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T14:35:16.000Z;processed
2026-01-11T01:28:37.000Z;1602412164920;02;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;502TP001916-A3492P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:22:37.000Z;processed
2026-01-11T01:28:37.000Z;1602412164920;02;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;537CH000631-A000339;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T16:22:37.000Z;processed
2026-01-11T01:28:37.000Z;1602412164920;02;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;537CH000631-A338435;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:22:37.000Z;processed
2026-01-12T15:44:23.000Z;1602802166425;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502BL009026-A0001M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:27:32.000Z;processed
2026-01-12T15:44:23.000Z;1602802166425;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502BL009056-A0001M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:27:32.000Z;processed
2026-01-12T15:44:23.000Z;1602802166425;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502BL009167-A0001M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-13T16:27:32.000Z;processed
2026-01-12T15:44:23.000Z;1602802166425;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502CF003173-A0001G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:27:32.000Z;processed
2026-01-12T15:44:23.000Z;1602802166425;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502TP001925-A3579G;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-13T16:27:32.000Z;processed
2026-01-12T15:44:23.000Z;1602802166425;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502TP001936-A3672M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:27:32.000Z;processed
2026-01-13T11:30:05.000Z;1603002167121;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;501CA000639-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:29:42.000Z;processed
2026-01-13T11:30:05.000Z;1603002167121;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;501CF008518-A000138;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T16:29:42.000Z;processed
2026-01-13T11:30:05.000Z;1603002167121;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502BL009241-A0001M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-13T16:29:42.000Z;processed
2026-01-11T23:10:19.000Z;1602632165778;02;SHIPMENT;lancaperfume;LP NOVA VENEZA OSVALDO B.;502VE011723-A2866PP;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-13T18:03:01.000Z;processed
2026-01-10T21:23:59.000Z;1602372164665;04;SHIPMENT;lancaperfume;LP NOVA VENEZA OSVALDO B.;502CL000251-A3333PP;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-13T18:03:12.000Z;processed
2026-01-11T19:55:41.000Z;1602602165518;01;SHIPMENT;lancaperfume;LP NOVA VENEZA OSVALDO B.;537SD001494-A014438;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-13T18:03:28.000Z;processed
2026-01-11T21:46:56.000Z;1602622165692;03;SHIPMENT;lancaperfume;LP NOVA VENEZA OSVALDO B.;501CF008454-A000436;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-13T18:03:39.000Z;processed
2026-01-11T11:04:30.000Z;1602512165071;03;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;501SH002983-A000440;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:11:20.000Z;processed
2026-01-11T13:12:00.000Z;1602532165140;02;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;501SH002983-A000440;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:12:52.000Z;processed
2026-01-12T02:21:52.000Z;1602662166045;02;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;502TP001919-A3333PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:13:18.000Z;processed
2026-01-11T18:40:58.000Z;1602592165439;03;SHIPMENT;lancaperfume;LP BH BOULEVARD;537RA000676-A000139;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:22:56.000Z;processed
2026-01-11T21:46:56.000Z;1602622165692;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;530CI000777-A0003P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:23:09.000Z;processed
2026-01-11T23:55:18.000Z;1602642165837;01;SHIPMENT;lancaperfume;LP BH BOULEVARD;502VE012273-A0001P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:23:23.000Z;processed
2026-01-12T14:04:51.000Z;1602782166322;01;SHIPMENT;lancaperfume;LP BH BOULEVARD;503CA000008-A2312P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:23:39.000Z;processed
2026-01-11T18:19:16.000Z;1602582165422;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502BL009134-A0001PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:25:44.000Z;processed
2026-01-11T18:19:16.000Z;1602582165422;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502TS005202-A0001PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:25:44.000Z;processed
2026-01-11T18:19:16.000Z;1602582165422;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502TS005260-A0001PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:25:44.000Z;processed
2026-01-11T18:19:16.000Z;1602582165422;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;536PJ000032-A3174PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:25:44.000Z;processed
2026-01-11T23:46:39.000Z;1602642165821;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502SH001733-A3288PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:26:23.000Z;processed
2026-01-12T16:34:29.000Z;1602812166461;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502VE012029-A3666P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:30:29.000Z;processed
2026-01-12T16:34:29.000Z;1602812166461;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502VE012041-A3692P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:30:29.000Z;processed
2026-01-11T17:09:29.000Z;1602572165342;04;SHIPMENT;lancaperfume;LP BH BOULEVARD;502BL009037-A3291PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:32:44.000Z;processed
2026-01-11T17:09:29.000Z;1602572165342;04;SHIPMENT;lancaperfume;LP BH BOULEVARD;502BL009408-A2312PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:32:44.000Z;processed
2026-01-11T17:09:29.000Z;1602572165342;04;SHIPMENT;lancaperfume;LP BH BOULEVARD;502CA001549-A0002PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:32:44.000Z;processed
2026-01-11T17:09:29.000Z;1602572165342;04;SHIPMENT;lancaperfume;LP BH BOULEVARD;502MA001882-A3282P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:32:44.000Z;processed
2026-01-11T17:09:29.000Z;1602572165342;04;SHIPMENT;lancaperfume;LP BH BOULEVARD;537CH000640-A333135;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:32:44.000Z;processed
2026-01-12T15:31:26.000Z;1602802166412;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;501BF000986-A337338;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:35:29.000Z;processed
2026-01-12T15:31:26.000Z;1602802166412;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502BL009098-A3283P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:35:29.000Z;processed
2026-01-12T15:31:26.000Z;1602802166412;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502BL009196-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:35:29.000Z;processed
2026-01-12T15:31:26.000Z;1602802166412;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502BL009227-A3395P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:35:29.000Z;processed
2026-01-12T15:31:26.000Z;1602802166412;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502RG001115-A3288P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:35:29.000Z;processed
2026-01-12T15:31:26.000Z;1602802166412;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502VE011759-A3288P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:35:29.000Z;processed
2026-01-12T02:02:16.000Z;1602662166021;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;537CH000631-A338435;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:53:17.000Z;processed
2026-01-10T17:53:13.000Z;1602342164439;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502RG001099-A0001P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:55:08.000Z;processed
2026-01-10T17:53:13.000Z;1602342164439;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502RG001110-A3359P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T18:55:08.000Z;processed
2026-01-10T17:53:13.000Z;1602342164439;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502TP001919-A3333M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:55:08.000Z;processed
2026-01-10T17:53:13.000Z;1602342164439;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;526RG000024-A3173P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T18:55:08.000Z;processed
2026-01-11T22:18:28.000Z;1602622165733;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502BL009241-A0001G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:07:30.000Z;processed
2026-01-10T17:40:03.000Z;1602342164424;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502VE011787-A3595P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:08:25.000Z;processed
2026-01-12T17:53:08.000Z;1602822166529;01;PICKUP;lancaperfume;LP RECIFE RIO MAR;502SH001772-A3741M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:17:01.000Z;processed
2026-01-12T17:53:08.000Z;1602822166529;01;PICKUP;lancaperfume;LP RECIFE RIO MAR;526BK001304-A3034P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T19:17:01.000Z;processed
2026-01-10T23:29:19.000Z;1602392164807;03;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502BL009104-A3331PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T19:23:40.000Z;processed
2026-01-10T23:29:19.000Z;1602392164807;03;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502RG001192-A0003PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T19:23:40.000Z;processed
2026-01-10T23:29:19.000Z;1602392164807;03;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502VE011712-A3550P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:23:40.000Z;processed
2026-01-11T23:27:08.000Z;1602632165789;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502BL009036-A3615G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:28:02.000Z;processed
2026-01-11T23:27:08.000Z;1602632165789;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502TS005260-A0001GG;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T19:28:02.000Z;processed
2026-01-12T08:52:56.000Z;1602732166131;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502VE012326-A0001M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:32:04.000Z;processed
2026-01-12T01:07:21.000Z;1602652165957;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502BL009228-A3288P;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-13T19:33:29.000Z;processed
2026-01-12T01:07:21.000Z;1602652165957;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502MA001841-A3926P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:33:29.000Z;processed
2026-01-07T13:57:04.000Z;1601582160867;01;SHIPMENT;lancaperfume;LP BAL CAMBORIU AV.BRASIL;502VE012210-A3828M;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-13T19:51:05.000Z;processed
2026-01-07T21:29:28.000Z;1601652161254;03;SHIPMENT;lancaperfume;LP BAL CAMBORIU AV.BRASIL;537SL000138-A000136;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T19:52:43.000Z;processed
2026-01-12T02:40:50.000Z;1602672166057;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502RG001153-A3791M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:30:02.000Z;processed
2026-01-12T18:48:28.000Z;1602832166583;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE011723-A2866M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:33:13.000Z;processed
2026-01-12T18:48:28.000Z;1602832166583;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE011806-A3353M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:33:13.000Z;processed
2026-01-12T18:48:28.000Z;1602832166583;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE012125-A3784M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:33:13.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502BD001768-A3784P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502BL009236-A3423P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502RG001103-A3290P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502RG001130-A2866P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502SA002903-A3784P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE012026-A3331P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;526BK001326-A3169P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:33:10.000Z;1602642165797;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;526SA000149-A3169P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:40:51.000Z;processed
2026-01-11T23:46:39.000Z;1602642165821;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502BL009161-A3390PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:45:20.000Z;processed
2026-01-11T23:46:39.000Z;1602642165821;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502BL009228-A3288P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:45:20.000Z;processed
2026-01-11T23:46:39.000Z;1602642165821;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE011714-A0003PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:45:20.000Z;processed
2026-01-11T23:46:39.000Z;1602642165821;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE011870-A3492PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:45:20.000Z;processed
2026-01-12T15:11:57.000Z;1602792166379;03;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502RG001104-A0003GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:48:25.000Z;processed
2026-01-12T18:00:11.000Z;1602822166538;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;501BF000986-A337344;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:48:45.000Z;processed
2026-01-12T18:00:11.000Z;1602822166538;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502BL009177-A3359G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:48:45.000Z;processed
2026-01-12T18:00:11.000Z;1602822166538;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502CF003189-A2861G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T20:48:45.000Z;processed
2026-01-12T18:00:11.000Z;1602822166538;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502ML000758-A2861M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T20:48:45.000Z;processed
2026-01-11T12:36:40.000Z;1602532165119;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502RG001104-A3296M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T21:49:44.000Z;processed
2026-01-11T16:02:55.000Z;1602562165281;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;526BK001304-A3034M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T21:50:58.000Z;processed
2026-01-11T20:51:02.000Z;1602612165610;03;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;501CF008463-A000444;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T21:52:45.000Z;processed
2026-01-09T18:38:24.000Z;1602112163081;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502VE011785-A3360M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:40:18.000Z;processed
2026-01-09T18:38:24.000Z;1602112163081;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502VE011785-A3360P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:40:18.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;501CF008528-A000438;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:44:01.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009246-A3560M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:01.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502RG001146-A3769M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:01.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502SA002813-A3395M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:01.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502TS005118-A0003M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:01.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE011957-A3711M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:01.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE011975-A3395M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:01.000Z;processed
2026-01-10T12:19:01.000Z;1602282164058;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;538OB000687-A3353U;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:01.000Z;processed
2026-01-11T22:08:30.000Z;1602622165722;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;530BN000205-A3168U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:44:20.000Z;processed
2026-01-11T23:10:19.000Z;1602632165778;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE011722-A2866PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:44:41.000Z;processed
2026-01-11T23:10:19.000Z;1602632165778;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE011756-A3620PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:41.000Z;processed
2026-01-11T23:10:19.000Z;1602632165778;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE011805-A0001PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:41.000Z;processed
2026-01-09T18:50:07.000Z;1602112163127;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502BL009375-A0001P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:44:54.000Z;processed
2026-01-09T18:50:07.000Z;1602112163127;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502SH001786-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:44:54.000Z;processed
2026-01-09T14:10:43.000Z;1602062162723;03;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009021-A2865PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:44:59.000Z;processed
2026-01-11T20:08:45.000Z;1602602165528;03;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE012015-A3335G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:45:16.000Z;processed
2026-01-08T16:35:13.000Z;1601852161832;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;526BK001305-A3035M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:45:43.000Z;processed
2026-01-08T19:33:04.000Z;1601882162020;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;501CF008429-A000140;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:46:41.000Z;processed
2026-01-08T19:33:04.000Z;1601882162020;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502RG001115-A3288P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:46:41.000Z;processed
2026-01-12T14:37:58.000Z;1602792166337;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;526RG000024-A3173P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-13T23:47:29.000Z;processed
2026-01-11T20:35:43.000Z;1602612165591;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009228-A3288PP;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-13T23:49:28.000Z;processed
2026-01-10T13:19:57.000Z;1602292164137;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;538CB000327-A0003U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:49:40.000Z;processed
2026-01-09T23:59:07.000Z;1602162163663;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009177-A0006GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-13T23:50:25.000Z;processed
2026-01-09T23:28:09.000Z;1602152163607;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502CF003128-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-13T23:57:25.000Z;processed
